app,store,author,rating,date,title,content,developerResponse,version,helpfulCount,voteCount,voteSum
Square POS,App Store,5hartsofgold,5,2025-10-04T07:52:17-07:00,Easy use,Love it!,,6.79,,,
Square POS,App Store,Bshsiznsb,2,2025-10-03T10:42:36-07:00,Inconsistent and poorly guided,"So square is pretty good overall. But there are some really frustrating things that to meare just unacceptable. At a recent trade show, when trying to activate tap to pay on the phone, it would just error out and say tray again later. I kept trying because I left my reader at home, and I needed it to work. Finally when I get back, I contacted square and find out it needs to be activated on the main persons phone on their account. Some thing they could have easily said in the app to make sure I didn’t waste time and possibly lose customers. Also, setting things up like printers etc is always more convoluted than necessary, and when logging back into an iPad to a register set up that hasn’t been used in a while, even if that printer and iPad combo has been used before, it needs to be set up again and it doesn’t always remember settings. I am hoping the new modes works better, but again, these are things that can be done better, especially about tap to pay. There is zero reason that they shouldn’t have a pop up or message stating what needs to happen to get it to work, especially since it seems to be a common complaint online and I am sure a lot of people are having it caused by a similar issue.",,6.79,,,
Square POS,App Store,Hot Messyy,1,2025-10-03T01:57:33-07:00,TERRIBLE,"They hold your money FOREVER and even when you submit ACCURATE LEGIT LEGAL proof of business they closed my account 😒 If you want a GOOD place to run an online business AVOID SQUARE, PAY PAL, & Venmo. They all RANDOMLY and CONSTANTLY ask you to submit your id and take constant selfies.  I’m trying to run a business not participate in a Photo Shoot.",,6.79,,,
Square POS,App Store,Lc Scents,1,2025-10-02T14:02:28-07:00,Ladrones,"No te recomiendo esto para tu negocio 
Ellos te cierran la cuenta y te retienen tu dinero por 180
Días sin justa causa muy mal servicio",,6.79,,,
Square POS,App Store,PjRosno,5,2025-10-02T11:05:22-07:00,Patrick,I wish we could look back at the years sales and compare each year easier,,6.78.1,,,
Square POS,App Store,bloodeyfarts,1,2025-10-02T06:31:06-07:00,Terrible app,NO CUSTOMER SUPPORT. The fees that they charge are the highest out of anyone else out there. They also hold onto your money for like 5 days before paying out? App is littered with bugs. Did I mention no customer support?,,6.78.1,,,
Square POS,App Store,JOELLEOL,5,2025-10-01T18:25:19-07:00,Quality,I’ve been using Square for years. These folks are the epitome of professionalism.,,6.78.1,,,
Square POS,App Store,SkeetBone AKA Lucciano,5,2025-10-01T12:03:23-07:00,Business,Great app!,,6.78.1,,,
Square POS,App Store,fuadzaxily,5,2025-10-01T05:14:12-07:00,5,Good,,6.78.1,,,
Square POS,App Store,DubT196,1,2025-09-30T03:57:44-07:00,Terrible customer service.,"All calls go to the Philippines. If you you have a problem there is NO supervisors available nor will the csr be able to help you reading  off the screen of the same self help you can do.  Square does not value its customers as most actual banks do in the event of a problem. And they still
Charge up to 3.1/4 % - if you are looking for better customer service with payment processing functionality- and comparable fees. Try your local bank. Dont wait till you have a problem to find out like we did !",,6.78.1,,1,1
Square POS,App Store,nyccobra,1,2025-09-30T01:49:54-07:00,Scam,"This company is literally scam guys , they deactivate your account for no reason and hold and use your money for 90 days! They ask for drivers license pictures to verify you but still deactivate your account! Very unprofessional and they will never tell you why they deactivated.. and they will do that right after selling you the hardware to swipe clients cards.. just stay away!!!!",,6.78.1,,1,1
Square POS,App Store,Vee’s Beauty Ink,5,2025-09-29T22:19:19-07:00,I Love Square,"Square has been amazing for my business! It’s easy to use, reliable and makes the whole checkout process smooth for both me and my clients. I love how professional it looks and it gives me everything I need in one place
From payments and bookings to tracking sales. I honestly can’t imagine running my business without it.",,6.78.1,,1,
Square POS,App Store,Aphreal,5,2025-09-29T11:31:51-07:00,Best app ever,I love this app. Have my website through them and use their payment app at all my sales.,,6.78.1,,,
Square POS,App Store,Sq bank love,5,2025-09-29T10:48:23-07:00,Awesome Square,Love Square,,6.78.1,,,
Square POS,App Store,Dmytro Zikieiev,1,2025-09-29T10:01:40-07:00,They block the account without any explanation,"If you ever plan to do business in the USA and need to accept payments through a virtual terminal, I strongly advise you not to deal with Square, as they block accounts without any valid reasons. This complicates not only the receipt of funds but also damages business reputation with clients. My experience shows that even after providing all documents for my identification and proof of funds movement through bank accounts, there is no guarantee of proper account functionality with this service. On top of having to somehow return part of the payment I received for completed work, I also have to explain to my client why this happened. Extremely negative impression of this service!",,6.78.1,,1,1
Square POS,App Store,RyCasey,1,2025-09-28T21:35:51-07:00,Fees way to high,"Fees are way too high. Since y’all are a multi-billion dollar company, maybe y’all can be a lot more affordable for us small businesses. Loan fee WAY too big as well. Don’t feel valued as a small business.",,6.78.1,,1,1
Square POS,App Store,Deb@420,5,2025-09-28T19:26:44-07:00,Mobile mechanic,The best decision I ever made in my life for my business,,6.78.1,,,
Square POS,App Store,ByVickyNails,5,2025-09-28T07:26:42-07:00,Just perfect,Perfect platform,,6.78.1,,,
Square POS,App Store,johnstju,5,2025-09-28T06:27:19-07:00,Serenity Jam,Love it,,6.78.1,,,
Square POS,App Store,aj77778888,1,2025-09-27T16:06:08-07:00,Refund,I’m trying to write a refund for $100 to a client and there’s nowhere on Square and I can’t get a hold of anybody. It’s the busiest day of the week for retail sales.,,6.78,,1,1
Square POS,App Store,Chi chi 00,5,2025-09-26T17:07:36-07:00,Credit / debt made easy,I really enjoy how easy and clear square makes it to take credit or debt cards. I wouldn’t be without it.,,6.78,,,
Square POS,App Store,Ed the seller,1,2025-09-26T10:04:31-07:00,Choose wisely,"This is directed toward, small, home based businesses. The fees are ridiculous! If you’re making 100k/yr, the fees may be easy to swallow. If you’re only bringing in supplemental income of 3-4k/mo, DO NOT USE SQUARE! I tried it with a $600 sale, which I usually do 3-4x per month. I went to transfer my money to the bank, they took $32 in fees!!!! That’s 18%…. Wow. If anyone wants proof, I’ll send you a screenshot. I’m really not sure how they have any customers, charging this…",,6.78,,1,1
Square POS,App Store,chuckh68,3,2025-09-26T05:30:39-07:00,Live csr to speak with,Can’t find the number for customer service live person to speak with,,6.78,,,
Square POS,App Store,Clif On iTunes,1,2025-09-25T10:32:02-07:00,Latest version is FULL of Issues,"Ever since iOS 26 rolled out, half the time your orders don’t show up. The other half the time you get an error loading message. Even after deleting and reinstalling TWICE it’s still glitchy as heck. VERY frustrating!",,6.78,,,
Square POS,App Store,dogo2901,5,2025-09-24T22:56:19-07:00,Only one thing,Love it,,6.78,,,
Square POS,App Store,Square crew,5,2025-09-24T22:22:15-07:00,Square team,Square is the best! works awesome with our company and the needs we have 😊,,6.78,,,
Square POS,App Store,MrB1179,1,2025-09-24T18:09:05-07:00,Refused customer support,"After MANY years of using this payment system, today I noticed invoices do NOT properly calculate discounts. I tried to reach out for support but dealing with 3 agents and ALL refusing to escalate the issue to a supervisor made me decide to NEVER use this system again.",,6.78,,1,1
Square POS,App Store,uplandangler,5,2025-09-23T21:39:29-07:00,Upland Angler experience,Love this site,,6.77.2,,,
Square POS,App Store,ChillySlim,5,2025-09-22T19:19:59-07:00,Thanks,Square is the best app known too man besides the Bible app lol,,6.77.2,,,
Square POS,App Store,Rodeo Joe bob,3,2025-09-21T19:32:06-07:00,B,"Square is a great tool for our business and works well.  Unfortunately, there are a lot of options that are unnecessary and make it a little bulky when what a small business really needs is options to track inventory without having to pay for a plan. Square already gets a % of sales so that should be sufficient.",,6.77.2,,,
Square POS,App Store,JoelRevolves,1,2025-09-21T11:28:26-07:00,Tattooers,Beware.,,6.77.2,,,
Square POS,App Store,31751411,5,2025-09-21T00:38:47-07:00,UBL beauty salón,"Yo lo tengo en mi salon UBL y Es  muy practico, nadie se va sin pagar con la excusa Q no traen cash c incluso puedes cobrar en cualquier lugar",,6.77.2,,,
Square POS,App Store,Ricardo7596,5,2025-09-20T21:29:19-07:00,Always working,"I use the app to get tips from my clients, and it's great",,6.77.2,,,
Square POS,App Store,Dee Tru,5,2025-09-20T12:42:43-07:00,tru,tru,,6.77.2,,,
Square POS,App Store,USOs propio,5,2025-09-19T15:00:50-07:00,Uso personal,Es muy bueno lo malo que siento es que no puedo hablar con un gerente en línea,,6.77.2,,,
Square POS,App Store,Back roads E&S,5,2025-09-19T13:55:53-07:00,Customer name adding on order tickets,"I have been trying to fix this problem, I can’t seem to fix it.",,6.77.2,,,
Square POS,App Store,Definitelyabuy,1,2025-09-19T13:51:17-07:00,Tip screen text is too small,Revert to the old tip screen. Font size and buttons are too small.,,6.77.2,,,
Square POS,App Store,Mayreelin,5,2025-09-19T13:23:35-07:00,Muy buena,Buena aplicación,,6.77.2,,,
Square POS,App Store,Hunnie 59,5,2025-09-19T11:45:37-07:00,Review,Love my Square!!,,6.77.2,,,
Square POS,App Store,joujoubeads,5,2025-09-19T09:38:47-07:00,Easy Peasy,Square is very easy and direct. I don’t have to purchase hardware or wait on deposits. Thanks,,6.77.2,,,
Square POS,App Store,Restaurant 2021,1,2025-09-18T18:41:33-07:00,Square don’t work,It’s an inconvenience that the square system itself takes me off from taking credit cards. N I cannot do anything to make it work bc square has it where it can’t be used. N takes my whole system from accessing payments,,6.77.2,,1,1
Square POS,App Store,Chelly1505,5,2025-09-18T13:21:18-07:00,Love it!,I love Square! I use it for my business. I’ve been using it for quite a few years and it’s great! I’m excited about the tap feature. I just started using it and it is perfect!,,6.77.2,,,
Square POS,App Store,Mrtatguy,5,2025-09-17T16:38:12-07:00,Booking app,I absolutely love square for booking and payment management,,6.77.2,,,
Square POS,App Store,AMX85,1,2025-09-17T09:49:08-07:00,Check deposit and card processing,"Very bad experience with square, it takes too long to get funds available even if you have regular customers and customer service cannot give you any explanation for any of the Hold. Is it gonna be one day three days six days they don't know and that's their answer. Terrible experience, I encourage everyone to explore other options for card processing.",,6.77.1,,,
Square POS,App Store,Sunshinemarky,1,2025-09-16T13:22:21-07:00,Run,"Absolutely horrible company. They will freeze your account with no communication holding thousands and thousands of dollars. It’s been several months now and when I call to ask about when I can get my money, I get sent straight to voicemail. Stripe is a better option",,6.77.1,,1,1
Square POS,App Store,Licensedtocut/30907,4,2025-09-16T08:57:23-07:00,Notification,When I put the total in it notifies added to cart. It gets in the way of checking out. Is that something I can remove?,,6.77.1,,,
Square POS,App Store,Willskiii,1,2025-09-16T06:28:16-07:00,Stay away from this app!!!!,"Opened an account for my construction company to be able to accept credit card payments and lord and behold they deactivate my account after my first payment stating unusual activity. People I am a construction company registered with state and federally, received the first payment on a bathroom remodel and was deactivated. Needless to say this is cutting into my time effort and now I have to spend more time going with someone like STRIPE. Oh yeah I called customer service and they said they couldn’t do a thing, couldn’t see the reason why it got flagged for unusual, or even transfer me to somebody who could help. I was told my issue was escalated and that means I get a response in 1-2 days but not from today. From tomorrow 🤣 these guys seem like a joke to me, they don’t care about the clients. Only they 2.9% +15¢",,6.77.1,,1,1
Square POS,App Store,God got your back,5,2025-09-16T06:22:28-07:00,Farmers market,I just went to the Fairview farmers market and with the square app it helps me add up everything I bought literally every single thing I bought how amazing is that hello OK also I made $1000.5 so that was incredible without square I would not be able to add them up or be as fast as I am and I want to get bigger tips please buy a square square is so amazing if you’re scheduling chiropractor appointments like my boyfriend go ahead and get the square sales schedule,,6.77.1,,,
Square POS,App Store,imdavestriderbru,5,2025-09-15T17:30:33-07:00,Great for my business.,This is a place where you can count for your business,,6.77.1,,,
Square POS,App Store,Miguel7280,5,2025-09-15T09:07:51-07:00,Candy Store,I love it,,6.77.1,,,
Square POS,App Store,jcellphone,5,2025-09-15T06:24:46-07:00,Full,Like,,6.77.1,,,
Square POS,App Store,Mark from Independence MO,5,2025-09-14T17:55:07-07:00,Perfect for my first art fair,"I made much more money with having the Square card reader, the app and tap to pay at my first ever art fair! It worked like a dream and the fees are ridiculously reasonable!",,6.77.1,,,
Square POS,App Store,professional reviewer23,4,2025-09-14T13:05:04-07:00,No circles,There is no circles loses a star,,6.77.1,,,
Square POS,App Store,Daytradinbob,5,2025-09-14T11:12:52-07:00,Need a small addition,For 2 of my customers I need to message 2 people about an appointment!!!!!!!!  Maybe an update to do that…. Thanks new an loyal user…… Appreciate,,6.77.1,,,
Square POS,App Store,SimPro Mobile,5,2025-09-13T18:34:50-07:00,My Experience with Square,So far. So good. They’re there when I reach out and they even offer funding that’s repayable with every credit and debit card purchase.,,6.77.1,,,
Square POS,App Store,Tatt2Trav,5,2025-09-13T18:32:42-07:00,Phenomenal,"Super easy to use and navigate
Absolutely amazing for all small
Business owners",,6.77.1,,,
Square POS,App Store,Mahya.sltn,1,2025-09-13T17:53:32-07:00,"Super user unfriendly, some things never sync",We lost 4000$ in a year because square doesn’t notify you about payments not going thru when not connected to cellular.  We found out months later that we were losing money like this. They never notified us and no way to get those payments back. Suuuupee user unfriendly,,6.77.1,,,
Square POS,App Store,Horrible@@@@@,1,2025-09-13T15:51:32-07:00,"Es la peor. App de ventas, roba disfraza los cobros, tiene muchas deficiencias.  Por favor no trabaj","Es la peor. App de ventas, roba disfraza los cobros, tiene muchas deficiencias.  Por favor no trabajen con esta app",,6.77.1,,,
Square POS,App Store,MommaSwan68,5,2025-09-13T01:06:23-07:00,I’m just so blessed!!,I knew about the Square from my days working with the Athletic Boosters but had NO IDEA how much it would help with my OWN company until I finally purchased it. I can’t even find the words!! It’s just amazing how much it’s helping me and it’s only been a day!!! Thank you!!! God bless!!,,6.77.1,,,
Square POS,App Store,Paraguaipoa,5,2025-09-12T11:36:10-07:00,Rapidez,"El procesamiento es rápido y fácil, recomendados 100%",,6.77.1,,,
Square POS,App Store,Sunnydae2008,4,2025-09-12T11:32:06-07:00,Issue,I keep getting an added to cart pop up message every time I key in an amount I’m going to run off a card,,6.77.1,,,
Square POS,App Store,J Jakenusja,5,2025-09-12T11:17:11-07:00,Review,We love SQUARE!! Easy for us as business owners and easy for our customers!!,,6.77.1,,,
Square POS,App Store,Sgt_Sackboy_,1,2025-09-11T05:33:27-07:00,Disappointment,"Initially I carried out my transaction. I was able to move my balance to my bank. Now, the app (square) is withholding my funds for 90 days. While I have to lose on my side to pay employees, and fees on top of that. Would not recommend this for small business. I never got a valid reason for such move and the app crashes occasionally.",,6.77.1,,,
Square POS,App Store,Scotty098765,5,2025-09-09T17:24:43-07:00,Omg,AMAZING,,6.77.1,,,
Square POS,App Store,Suntime90210,1,2025-09-09T14:56:15-07:00,CHANGE THE TIP SCREEN BACK!!,Change it back! It used to pull up the tip screen automatically but now it doesn’t. It ASKS if the customer would like to leave a tip. Too many steps and check outs take longer,,6.77.1,,,
Square POS,App Store,AJ Mouzon,5,2025-09-09T12:07:05-07:00,"Consistent, Reliable, and Cost Effective.",Quick and organized system. Definitely helps my barber business!,,6.77.1,,,
Square POS,App Store,User 67669,1,2025-09-09T10:33:37-07:00,Customer service is terrible,Customer service reps are not knowledgeable at all. Wait on the phone forever with no help. Very frustrating to deal with,,6.77.1,,,
Square POS,App Store,Zaib Nisar,5,2025-09-09T02:39:31-07:00,Easy,Easy to use!,,6.77.1,,,
Square POS,App Store,Adam Isaacson,1,2025-09-08T09:24:30-07:00,👎🏼👎🏼👎🏼,"The worst platform for sellers! Square completely abandons its merchants. Any dispute — and your hard-earned money is simply handed to the buyer. Proof, documents, facts — nothing matters. In just one year I lost money twice because Square offers ZERO protection for sellers. This is not a payment processor, it’s a trap for businesses. Do not use this app — protect your money and your sanity!",,6.77.1,,,
Square POS,App Store,Michelle’s business,5,2025-09-08T01:33:59-07:00,Owner,Best way ever to grown your business,,6.77.1,,,
Square POS,App Store,Maoooooooiiiiiibg,1,2025-09-07T09:22:29-07:00,Updates,The recent updates following sales makes serving customers slower and excess of buttons must be pressed to move forward to next sale. Seconds matter.,,6.77.1,,,
Square POS,App Store,Square is Circus,1,2025-09-07T03:08:48-07:00,Trash,Just deleted my account with no explaination. Had the account for 2 years and did business on it here and there when work popped up. Holding my $400 for 90 days.,,6.77.1,,,
Square POS,App Store,Bling Like The Stars Studio,5,2025-09-06T07:39:12-07:00,Store,"We use this in our store and at our pop up events, it was a great investment.",,6.77,,,
Square POS,App Store,Michele Coppola,1,2025-09-05T11:52:58-07:00,Warning: Square withholds customers’ money without legal justification,"I have been subjected to abusive practices by Square. I received a legitimate payment for work performed, split into two transactions of $1,000 each. When I attempted to withdraw my funds, the company arbitrarily suspended my account without providing any clear justification or evidence of wrongdoing.

What is even more concerning is that Square has stated they will withhold my money for 90 to 180 days before returning it, which constitutes an unlawful retention of funds and an abuse of consumer rights. Such practices undermine financial trust and put customers in a vulnerable position.

I want to state clearly that there was no breach of obligations nor any suspicious activity. This was a fully legitimate, documented commercial payment. I strongly believe that Square should be subject to regulatory review for withholding customers’ funds without a valid legal basis.",,6.77,,,
Square POS,App Store,Rigo B,1,2025-09-05T00:03:38-07:00,No Good for business,"I’ve been using Square to take payments, but I’ve run into a serious issue with how they handle customer disputes. Even when customers clearly lie about a service being performed, Square automatically sides with the customer. They don’t properly consider the business owner’s side of the story, even if the customer signed off on the work.

As a business owner, this is extremely frustrating. We put in the time, labor, and parts to get jobs done, only for Square to take money back from us without fair review. It feels like they prioritize the customer’s word over real documentation.

I hope Square improves their dispute resolution process and starts protecting honest small businesses as much as they protect customers. Until then, I can’t recommend them for service-based businesses where customer dishonesty can cost you big.",,6.77,,,
Square POS,App Store,SuperDaveage,4,2025-09-03T15:50:31-07:00,Mostly good,I appreciate this app but my biggest complaint is there isn’t a feature that adds the fee to the charge. When my clients use a credit card I charge them the fee. So if they want to pay me $100 I have to do math and charge them $102.83. It would be nice if the app had this built in so I don’t have to fumble with a calculator and I’m usually off by a few cents here and there. Makes for a rather unprofessional experience.,,6.77,,,
Square POS,App Store,Brdspfd,1,2025-09-02T07:50:42-07:00,Warning Warning Warning.,If you looking into doing business with square do your homework. What ever the customer or scammer says is correct. Doesn’t matter what you show them. Had a customer signed to receive an item in 2019. It’s now 2025 and the customer learned the scheme and called and got there money back. Was perfectly happy for 6 years now says they didn’t receive it and square is demanding I give them the money back. I have their signature from UPS saying they received it with her name on it. I WILL NEVER DO BUSINESS WITH SQUARE THE SCAMMING SUPPORTERS AGAIN.,,6.76.1,,,
Square POS,App Store,braidinchick,5,2025-08-31T14:50:03-07:00,5star,I’ve been using Square for my business for year!! It’s Great service for my business!!!,,6.76.1,,,
Square POS,App Store,Polish deli Rockford,5,2025-08-31T14:22:43-07:00,Best card processors,"Since running my dads business after he died I realized that if I don’t have merchandize I won’t make any cash square is the only card processor who actually offered us a loan based on our sales started us at 600 and I used it all tiered pickles for our shelves that were under our breads I made 1200 bk off the pickles and paid my loan bk so they offered us 1400 and I did the same with that now we just got up to a 10,000 dollar loan and it’s a easy way to pay bk and grow your buisness strategy I’m 75 percent paid off and can’t wait to get the next offer to make some more money with square ty",,6.76.1,,,
Square POS,App Store,Themeeee,5,2025-08-31T07:38:16-07:00,Mode,You need to make a dark theme or mode,,6.76.1,,,
Square POS,App Store,Buensiimo,5,2025-08-30T14:47:30-07:00,Extraordinario,Very Good ! Excelente,,6.76.1,,,
Square POS,App Store,Squares  diwn86,1,2025-08-30T11:00:28-07:00,Customer service is basically non existent.,Definitely has its pros and cons been with them since 2017 and I’ll be switching pretty soon.,,6.76.1,,,
Square POS,App Store,brutal bat,1,2025-08-29T17:23:22-07:00,Trash,They will use any excuse they can to hold your money don’t dare add any funds here. If you have money on square I recommend removing before they put a random 2 day hold on it all,,6.76.1,,,
Square POS,App Store,Store1812,1,2025-08-29T08:40:54-07:00,New update the worse,With the new update they changed the way the interface looks leaving me confused. Normally when something wrong up the change is presented in large bold number now it’s almost hidden.,,6.76.1,,,
Square POS,App Store,iLL baWse,5,2025-08-29T08:05:55-07:00,Mr.LA,"Sweet Jesus i mean it just rocks!, GOBUCKS GODBLESS🤓",,6.76.1,,,
Square POS,App Store,Mook😔🐄love,1,2025-08-29T07:20:44-07:00,Tech support is garbage,"Never had a problem with Square over the last two years. Recently I had a problem that required me to reach out to chat. I got help, issue still persists. I was told to call tech support. After being on hold on and off for over 63 minutes, I was told they could not help me because I would not provide my social. This is unacceptable and has nothing to do with the issue at hand. Your tech support is GARBAGE. Fire all of them and start from scratch. I get tired of repeating myself because the rep has to follow a call flow. Additionally, I asked for a supervisor and was denied the request. The CEO is making too much money to pay sub standard rates to get below the par customer service.",,6.76.1,,1,
Square POS,App Store,Orlando-315,1,2025-08-28T20:24:57-07:00,Pésima,Son unos estafadores no confíen en esta aplicación se quedan con tu dinero y pasan los meses y no lo devuelven,,6.76.1,,,
Square POS,App Store,Guagaaaa,1,2025-08-28T16:43:01-07:00,Website option doesn’t work well,When I mark items unavailable they still appear on the website. Printer also sends error messages frequently,,6.76.1,,,
Square POS,App Store,Cin Buc,1,2025-08-28T10:30:31-07:00,Service,"Deactivated our account and won’t give any reason. Horrible service,",,6.76.1,,,
Square POS,App Store,BP-Duncan,5,2025-08-28T08:24:01-07:00,Love It,Very handy and thankful for how useful it really comes in handy while running a professional business.,,6.76.1,,,
Square POS,App Store,Luckyducksters,2,2025-08-27T10:03:27-07:00,Could be more user friendly,Too many buttons to click. The “done” checkmark is confusing when the card hasn’t processed yet.,,6.76.1,,,
Square POS,App Store,ItsChassee,1,2025-08-27T05:30:25-07:00,They Deactivated and Held my Money,"Square gave me trouble from the beginning, asking for multiple verification processes. After a $440 dollar payment, they closed my account without explanation and are holding my money for 92 days. Beware of this fraud of a company, this is all over Reddit. Many people are going thru the same thing. They will shut you down.",,6.76.1,,,
Square POS,App Store,JuliusT.,3,2025-08-26T11:34:27-07:00,3 square readers have stopped working?!,I loved the square app but now all three of my square readers have stopped working severely limiting my customers ability to pay with their smartphones (tap pay)! I have reset the Bluetooth and tried to reconnect. Nothing! I know my Bluetooth works because my earbuds work using my Apple iPad. Please give me a solution!,,6.76.1,,,
Square POS,App Store,Gabrielle1020,1,2025-08-25T17:01:30-07:00,Square lost my hardware,"If I could give it zero starts I would. No way to talk to a real person, you call the number and they hang up on you and send a text for their “chat team” instead. I ordered and paid for my hardware with Square, and they have yet to ship it… the chat says they cannot track my shipment and to contact USPS, but USPS can’t tell me anything because Square hasn’t sent it out yet. Definitely don’t recommend for people starting their small business.",,6.76.1,,,
Square POS,App Store,DonCat219,5,2025-08-24T19:10:13-07:00,I love this App,Great app for my business,,6.76.1,,,
Square POS,App Store,Pnut man great,5,2025-08-23T14:27:24-07:00,Spencer Produce,Love to be able borrow money… when in a tight…,,6.76.1,,,
Square POS,App Store,jaybird201,1,2025-08-23T09:48:11-07:00,"Poor customer service, bad app experience","Froze my account after I accepted my first payment and sent it for review. Also, the payment I accepted vanished. The app was really confusing and they made it difficult to reach someone to ask for help.

At this stage will just be patient, but I have to say, I’m just really bothered with bad customer service when they’ve already taken a payment from one of my customers.",,6.76.1,,,
Square POS,App Store,1602 5563 92.  Speed,1,2025-08-22T07:11:00-07:00,Cancelled & Don’t Use,We have 6 spa locations and they closed my account and gave no explanations and gave zero effort to resolve my situation. Just crickets.,,6.76.1,,,
Square POS,App Store,Shlomi i,5,2025-08-22T05:38:26-07:00,Best payment app,"I work with square for over 6 years 
Great app great service 
no hidden fees 
Other platforms may tell you we save you money but after you check deep inside you maybe save pennies 
And they don’t give same service as square",,6.76.1,,,
Square POS,App Store,Trevor0091,1,2025-08-21T21:30:21-07:00,Will hold money,"They let me open an account and create invoices, as soon as one was paid they closed my account without giving a reason. Called multiple times with no help or explanation. Now refusing to give me the money that was paid or allowing me to refund a customer for three months.",,6.76.1,,,
Square POS,App Store,Tlc tire shop,4,2025-08-21T20:00:41-07:00,Only one dislike,Tap doesn’t work all the time and I have to type in cards manually and the swipe does the same thing the best feature is tap on the go,,6.76.1,,,
Square POS,App Store,omfgniah,2,2025-08-21T15:50:55-07:00,Decent,"I was on a two hour call and didn’t get my problem solved.
The app is pretty good overall, but I feel like it is difficult to use. I don’t think it should be that difficult to edit and move around my website if i choose. On the bright side there are a lot of great features that are free, but the app should be easier to use and navigate.",,6.76.1,,,
Square POS,App Store,Bananaboy1209,5,2025-08-21T14:18:09-07:00,Me,Very gooooood,,6.76,,,
Square POS,App Store,Leonardo Cisneros-Melara,1,2025-08-21T01:50:31-07:00,Deactivated my account after 3 days of using the app,"I’ve only had this app for 3 days and I run a fairly new small business “renovating houses ”. I was so happy to be able to receive card payments through my phone but by the second payment I tried receiving with this app they put my account under review, within 2 hours they deactivated my account! I still had the remaining balance of $974.85 and I won’t get it until 90 days. But It only took them a few hours to receive my customer money.",,6.76,,,
Square POS,App Store,Albanian_pdg,5,2025-08-20T20:50:03-07:00,Arber,Great interface. User friendly. Amazing business tool.,,6.76,,,
Square POS,App Store,TSaddler81818,5,2025-08-19T14:36:31-07:00,Point Set Game,"I have enjoyed using square however there are some things that are questionable and hard to find the answers to and the fees continue to go up so most of my customers don’t want to use their credit card because they don’t wanna pay all that fee and so the majority of them are starting to use checks again or pay by a different app or buy cash. But all in all, it’s a good program and easy to use.",,6.75.1,,4,1
Square POS,App Store,Hunditgrams,1,2025-08-19T08:31:57-07:00,Killed my business,I was told this was a good app. Just start testing out a business idea. Now I can’t access my account can’t move or transfer money but tell keep talking money from customer. Been a month and a week still telling me to uploads the same document. Even when they email me a link. Nd no one can do anything and you can’t talk to a manger. The worst I just want my money and leave this scammer app,,6.75.1,,,
Square POS,App Store,MonteeKerr,5,2025-08-18T22:08:50-07:00,Easy Peasy,Everything so far has been user friendly and easy to set up. 5/5,,6.75.1,,,
Square POS,App Store,Kimala123,1,2025-08-18T15:52:15-07:00,Recent update forces microphone access,If you want to use this app you have give microphone access to use it to swipe cards. I don’t use it that way and never will. Now I can’t really use the mobile app easily because the mic must be on for literally no reason.,,6.75.1,,,
Square POS,App Store,Dpeiz,1,2025-08-18T15:33:31-07:00,terrible and frustrating,"If I could, I'd give it -5 stars. They're unclear when registering the company, they decide to deactivate your account themselves and don't tell you what happened, only saying that for security reasons they can't say anything. They keep your money for more than 90 days. If you're looking for something trustworthy, then discard this app. Friends used this platform a while ago and said it was good, but today it leaves a lot to be desired and they're migrating to other platforms.",,6.75.1,,,
Square POS,App Store,Bad reviews for bad businesses,1,2025-08-18T14:14:56-07:00,Criminal company,If I could give no stars I would. I had to close my company down. Stole a lot of money from my business. The people from square are not helpful and kept giving me the run around. Never use this processing company. They will steal your money. What a joke,,6.75.1,,,
Square POS,App Store,Ordinary Guy 47,5,2025-08-16T15:23:45-07:00,Awesome,Best app ever,,6.75.1,,,
Square POS,App Store,calif bottles,4,2025-08-16T13:27:53-07:00,Owner,I enjoy square very much I just wish at times you were more personal I mean to talk to actual person when issue arises it’s hard wish you had a number to talk too but otherwise love it! I highly recommend it to people. Also I don’t like the tap not everyone has a tap. How do I include the insert card?,,6.75.1,,,
Square POS,App Store,All Hairr,1,2025-08-16T09:41:17-07:00,Holding Funds,"I strongly advise business owners never to rely on Square for their business banking needs. Square has been holding my funds hostage for over two weeks. Each time I call, I am told the account review will only take 1–2 days, yet it has dragged on with no resolution. My account was flagged for review due to what Square calls “fraudulent activity,” most likely because of the volume of transactions I process—which is normal for a legitimate business. In the meantime, I cannot access the money I rightfully earned. Square continues to give me the same scripted responses with no progress, leaving me unable to use my own funds. Business owners should be warned: Square can and will freeze your money for weeks at a time, jeopardizing your operations and financial stability. I am filing a formal complaint with the CFPB, and I am prepared to escalate further, including filing a police report, to recover my funds. Please do not make the mistake of trusting Square as your business banking solution.",,6.75.1,,,
Square POS,App Store,Doolymon,5,2025-08-15T16:07:00-07:00,Easy peasy !!,Awesome !!!,,6.75.1,,,
Square POS,App Store,MgPAC-man,1,2025-08-15T05:03:58-07:00,Scam,They scammed me out of $635 and not giving me any answers on where my money is,,6.75.1,,,
Square POS,App Store,AdmanP70,1,2025-08-14T19:27:57-07:00,Don’t use this app,"I’m pretty sure I just got a false negative from the A.I. botts on this app! I had one transaction. One! $16,000 and my account was locked down final decision apparently and couldn’t access my money at the earliest for 90 days. Be aware! It’s not your money until they decide that it is!",,6.75.1,,1,1
